Parameter Name,Schedule Names,Primary Schedule,Data Type,Type/Instance,Categories,Group,GUID,Description
PRJ_INFORMATION_SPARE_02_TXT,,,TEXT,Type,Project Information,PRJ_INFORMATION,b4e2d00d-a873-4fa9-bdc4-3d57fe742671,Spare parameter 2 for PRJ_INFORMATION group
PRJ_ISO_STD_TXT,,,TEXT,Type,Project Information,PRJ_INFORMATION,ba6ba04a-dc2c-5abc-b8ac-472f4f5576c3,Prj Iso Std Txt [ISO 19650-1:2018]
PRJ_NAME_TXT,,,TEXT,Type,Project Information,PRJ_INFORMATION,37bbd113-ad51-5cb5-9c35-52b01dd4a56b,Prj Name Txt [ISO 19650-1:2018]
PRJ_NR_TXT,,,TEXT,Type,Project Information,PRJ_INFORMATION,90850aee-4dd7-5846-a2da-49e945fef572,Prj Nr Txt [ISO 19650-1:2018]
PRJ_PHASE_TXT,,,TEXT,Type,Project Information,PRJ_INFORMATION,9a4c6fda-d129-531c-913c-c0e510149e05,Prj Phase Txt [ISO 19650-1:2018]
PRJ_TB_APVD_BY_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,9891e45b-6840-5af7-897c-2db80a7bfe3f,Prj Tb Apvd By Txt [ISO 19650-1:2018]
PRJ_TB_CHECKED_BY_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,052af358-d13d-5e2e-aaf2-9a7e58d18371,Prj Tb Checked By Txt [ISO 19650-1:2018]
PRJ_TB_CLIENT_ADDRESS_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,036292d2-521c-5799-b91e-3699fc54a72f,Prj Tb Client Address Txt [ISO 19650-1:2018]
PRJ_TB_CLIENT_NAME_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,720b78ac-264c-5e0d-8d59-81f51714b167,Prj Tb Client Name Txt [ISO 19650-1:2018]
PRJ_TB_CONSULTANT_ADDRESS_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,8e83ae76-71fe-55a8-8af1-0408c799f801,Prj Tb Consultant Address Txt [ISO 19650-1:2018]
PRJ_TB_CONSULTANT_NAME_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,3d16e4cf-32c6-5761-ae73-8f264cbab54c,Prj Tb Consultant Name Txt [ISO 19650-1:2018]
PRJ_TB_CONTRACTOR_ADDRESS_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,aa8717b1-a974-5c21-aec1-b9b0ba15483b,Prj Tb Contractor Address Txt [ISO 19650-1:2018]
PRJ_TB_CONTRACTOR_NAME_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,4ca584a4-77e1-5c54-9ba9-30e3248db09b,Prj Tb Contractor Name Txt [ISO 19650-1:2018]
PRJ_TB_DATE_APVD_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,037ae428-4007-53eb-93b8-bc37c82fed37,Prj Tb Date Apvd Txt [ISO 19650-1:2018]
PRJ_TB_DATE_CHECKED_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,85f04e61-409b-5fae-bd4f-e4414e9d69b5,Prj Tb Date Checked Txt [ISO 19650-1:2018]
PRJ_TB_DATE_DRAWN_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,da584dc6-c3ae-5ae9-97e9-fdc9286ccb55,Prj Tb Date Drawn Txt [ISO 19650-1:2018]
PRJ_TB_DESIGN_STAGE_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,da480448-0e4c-53bf-9e45-5f8641a5d82c,Prj Tb Design Stage Txt [ISO 19650-1:2018]
PRJ_TB_DISCIPLINE_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,edbf1392-5aea-505b-8b05-7a6432b0c3e1,Prj Tb Discipline Txt [ISO 19650-1:2018]
PRJ_TB_DRAWN_BY_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,760330a9-462f-5f6f-b8e4-866262084c1d,Prj Tb Drawn By Txt [ISO 19650-1:2018]
PRJ_TB_MEP_CONSULTANTS_NAME_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,e8ae2df3-b02c-55cb-8dc8-613a87e8664a,Prj Tb Mep Consultants Name Txt [ISO 19650-1:2018]
PRJ_TB_PAPER_SZ_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,4ccacbe7-1cb2-5dd1-bf14-ac0284a3ef17,Prj Tb Paper Sz Txt [ISO 19650-1:2018]
PRJ_TB_REVISION_DATE_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,25f22a6f-68ed-5e36-8875-d31779f444a5,Prj Tb Revision Date Txt [ISO 19650-1:2018]
PRJ_TB_REVISION_DESCRIPTION_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,6b2509a7-354d-54a5-8c9f-a8423e445f31,Prj Tb Revision Description Txt [ISO 19650-1:2018]
PRJ_TB_REVISION_NR_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,aacdcfb9-3b3e-53dc-adf2-4cbb1735138b,Prj Tb Revision Nr Txt [ISO 19650-1:2018]
PRJ_TB_SHEET_NR_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,a9b007e1-971a-520f-86b0-6fc3d9b483cc,Prj Tb Sheet Nr Txt [ISO 19650-1:2018]
PRJ_TB_STRUCTURAL_CONSULTANTS_NAME_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,deb67fc4-80aa-505c-b25f-760a26c6c4ec,Prj Tb Structural Consultants Name Txt [ISO 19650-1:2018]
PRJ_TB_TOTAL_NO_SHEETS_TXT,,,TEXT,Type,Sheets,PRJ_INFORMATION,e534fdd7-7c80-5a60-ba13-ff7715184000,Prj Tb Total No Sheets Txt [ISO 19650-1:2018]
PROP_ACOUSTIC_ABS,Acoustic Schedule,Acoustic Schedule,TEXT,Instance,Materials,PROP_PHYSICAL,cc5ae04e-b64b-5d57-9030-22f14dfff3a0,Prop Acoustic Abs [ISO 19650-1:2018]
PROP_CARBON_KG_M3,,,VOLUME,Instance,Materials,PROP_PHYSICAL,8bdda9f1-dd26-5488-a045-df664f1e055a,Prop Carbon Kg M3 [ISO 19650-1:2018]
PROP_COMP_STRENGTH_MPA,,,NUMBER,Instance,Materials,PROP_PHYSICAL,e185941c-6778-5b9f-97ea-3f1d4bd74b9a,Prop Comp Strength Mpa [ISO 19650-1:2018]
PROP_DENSITY_KG_M3,,,VOLUME,Instance,Materials,PROP_PHYSICAL,7ac2667c-733e-5427-a646-4114c1d5d966,Prop Density Kg M3 [ISO 19650-1:2018]
PROP_FIRE_RATING,Fire Protection Schedule,Fire Protection Schedule,TEXT,Instance,Materials,PROP_PHYSICAL,e9f9cfd6-e086-5eff-93a3-97eb552693a1,Prop Fire Rating [ISO 19650-1:2018]
PROP_PHYSICAL_SPARE_01_TXT,,,TEXT,Instance,Materials,PROP_PHYSICAL,a8a02414-4d93-4cbc-b256-8f242fe61fc8,Spare parameter 1 for PROP_PHYSICAL group
PROP_PHYSICAL_SPARE_02_TXT,,,TEXT,Instance,Materials,PROP_PHYSICAL,c3af1495-b230-4b95-bd5a-68c805dddeda,Spare parameter 2 for PROP_PHYSICAL group
PROP_SOUND_RED_DB,Acoustic Schedule,Acoustic Schedule,NUMBER,Instance,Materials,PROP_PHYSICAL,0e0af49b-5fd9-51bb-8273-cb04161067de,Prop Sound Red Db [ISO 19650-1:2018]
PROP_SPECIFIC_HEAT_J_KGK,,,NUMBER,Instance,Materials,PROP_PHYSICAL,a495e29d-48f0-53a6-90f9-f51e283454e0,Prop Specific Heat J Kgk [ISO 19650-1:2018]
PROP_TENS_STRENGTH_MPA,,,NUMBER,Instance,Materials,PROP_PHYSICAL,1545e81b-0197-59e2-a346-ae418f64b5ad,Prop Tens Strength Mpa [ISO 19650-1:2018]
PROP_THERMAL_COND_W_MK,,,NUMBER,Instance,Materials,PROP_PHYSICAL,7a67eea7-6c74-56ea-bf6e-2cb506aef2b6,Prop Thermal Cond W Mk [ISO 19650-1:2018]
PROP_THERMAL_RES_M2K_W,,,AREA,Instance,Materials,PROP_PHYSICAL,7c46e3c8-c6d8-5b39-9e25-2ccd795886ee,Prop Thermal Res M2k W [ISO 19650-1:2018]
RGL_ACCESS_BRAILLE_SIGNAGE_BOOL,Accessibility Schedule,Accessibility Schedule,YESNO,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,e9b7f81c-81f4-5574-a901-81afceb33824,Rgl Access Braille Signage Bool [ISO 19650-1:2018]
RGL_ACCESS_CLEAR_WIDTH_MM,Accessibility Schedule; Door Schedule; Ramp Schedule; Stair Schedule,Accessibility Schedule,LENGTH,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,0a5c2f46-8c87-53dc-88b4-9a886e0d908e,Rgl Access Clear Width Mm [ISO 19650-1:2018]
RGL_ACCESS_CMPL_STD_TXT,Accessibility Schedule; Ramp Schedule; Room Data Schedule; Stair Schedule,Accessibility Schedule,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,e6683a93-d0ea-578d-b670-4aad290f2681,Rgl Access Cmpl Std Txt [ISO 19650-1:2018]
RGL_ACCESS_HEARING_LOOP_BOOL,Accessibility Schedule,Accessibility Schedule,YESNO,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,7c7082fb-241d-5e04-a06d-0c4622dd2dce,Rgl Access Hearing Loop Bool [ISO 19650-1:2018]
RGL_ACCESS_REFUGE_AREA_TXT,Accessibility Schedule,Accessibility Schedule,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,884ee4b6-ab9b-5abb-92d6-3f46cfe291e9,Rgl Access Refuge Area Txt [ISO 19650-1:2018]
RGL_ACCESS_TACTILE_WARNING_TXT,Accessibility Schedule; Stair Schedule,Accessibility Schedule,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,0bdf3eb3-c1cb-5d2a-a8d3-a6a1f25e78d7,Rgl Access Tactile Warning Txt [ISO 19650-1:2018]
RGL_ACCESS_THRESHOLD_HEIGHT_MM,Accessibility Schedule; Door Schedule,Accessibility Schedule,LENGTH,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,ec375f69-730f-5b7a-aea3-44f12902f333,Rgl Access Threshold Height Mm [ISO 19650-1:2018]
RGL_ACCESS_TURNING_RADIUS_MM,Accessibility Schedule; Ramp Schedule,Accessibility Schedule,LENGTH,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,89a66a66-1279-54dd-8b1e-40338509ceb8,Rgl Access Turning Radius Mm [ISO 19650-1:2018]
RGL_CMPL_SPARE_01_TXT,,,TEXT,Type,Generic Models,RGL_CMPL,4982cb29-ea74-4497-bc4f-3d4ebbcc7840,Spare parameter 1 for RGL_CMPL group
RGL_CMPL_SPARE_02_TXT,,,TEXT,Type,Generic Models,RGL_CMPL,e09f8a5d-d804-4eab-9ae5-da56f1f77e02,Spare parameter 2 for RGL_CMPL group
RGL_KCCA_APPROVAL_REQ_BOOL,,,YESNO,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,71628414-da7f-5bc2-bf30-2adb501283aa,Rgl Kcca Approval Req Bool [ISO 19650-1:2018]
RGL_NEMA_APPROVAL_REQ_BOOL,,,YESNO,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,aacd316f-602a-5878-acdc-c4785f8f4b8f,Rgl Nema Approval Req Bool [ISO 19650-1:2018]
RGL_NWSC_APPROVAL_BOOL,,,YESNO,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,7f7752a8-e1cc-5259-b73d-1141327ad1e6,Rgl Nwsc Approval Bool [ISO 19650-1:2018]
RGL_OCCUPANCY_CERT_REQ_BOOL,,,YESNO,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,11a35489-5285-5344-bdd2-16608bfb080c,Rgl Occupancy Cert Req Bool [ISO 19650-1:2018]
RGL_PERIODIC_INSP_FREQ_TXT,Maintenance Schedule,Maintenance Schedule,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,d701c2bb-8482-55ce-b163-9695f3f56144,Rgl Periodic Insp Freq Txt [ISO 19650-1:2018]
RGL_QA_APVD_VENDOR_TXT,Supplier Schedule,Supplier Schedule,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,fa5bb098-bd58-59c6-8835-6c3c12b499cc,Rgl Qa Apvd Vendor Txt [ISO 19650-1:2018]
RGL_QA_CERTIFICATION_TXT,Fire Protection Schedule,Fire Protection Schedule,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,b9116cd8-9a6c-54c3-a40f-4a3fa4ea877d,Rgl Qa Certification Txt [ISO 19650-1:2018]
RGL_QA_COMMISSIONING_REQ_TXT,Fire Protection Schedule; Maintenance Schedule,Fire Protection Schedule,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,b11282cf-ecc6-5a20-983b-712138b4139b,Rgl Qa Commissioning Req Txt [ISO 19650-1:2018]
RGL_QA_INSP_BOOL,,,YESNO,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,628a1bde-d876-5276-b0b1-50d975217bd5,Rgl Qa Insp Bool [ISO 19650-1:2018]
RGL_QA_STD_COMPLY_TXT,,,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,bdbb61df-0c72-551e-b474-ab0a04d34046,Rgl Qa Std Comply Txt [ISO 19650-1:2018]
RGL_QA_TST_REPORT_REF_TXT,Fire Protection Schedule,Fire Protection Schedule,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,9e404386-90b2-5c9c-a035-e16d3250b657,Rgl Qa Tst Report Ref Txt [ISO 19650-1:2018]
RGL_STD_TXT,,,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,19d2a36a-8e02-57f9-8b00-66b7c0a151cf,Rgl Std Txt [ISO 19650-1:2018]
RGL_UMEME_APPROVAL_BOOL,,,YESNO,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,c357089b-c15d-52d5-bdaf-5fc20fd4a2fc,Rgl Umeme Approval Bool [ISO 19650-1:2018]
RGL_UNBS_STD_TXT,Structural Schedule; Wall Schedule,Structural Schedule,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",RGL_CMPL,dfdf1538-8ba3-539f-8e61-d29cff172b4a,Rgl Unbs Std Txt [ISO 19650-1:2018]
SPARE_PARAM_01_TXT,,,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",TPL_TRACKING,7c5113ab-747f-483e-b0e0-2e95b7ac19a8,Spare parameter 01 for future use [ISO 19650-1:2018]
SPARE_PARAM_02_TXT,,,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",TPL_TRACKING,3be51d50-cbd9-42da-8306-85639d7e4962,Spare parameter 02 for future use [ISO 19650-1:2018]
SPARE_PARAM_03_TXT,,,TEXT,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",TPL_TRACKING,24dd4826-4f02-4cb8-83d1-815fffd0aa0b,Spare parameter 03 for future use [ISO 19650-1:2018]
SPARE_PARAM_04_NR,,,NUMBER,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",TPL_TRACKING,652513a2-455a-4047-83c4-edba7d205009,Spare parameter 04 for future use [ISO 19650-1:2018]
SPARE_PARAM_05_INT,,,INTEGER,Type,"Air Terminals, Cable Trays, Casework, Ceilings, Conduits, Curtain Panels, Curtain Wall Mullions, Doors, Ducts, Electrical Equipment, Electrical Fixtures, Floors, Furniture, Generic Models, Lighting Fixtures, Mechanical Equipment, Pipe Accessories, Pipe Fittings, Pipes, Plumbing Equipment, Plumbing Fixtures, Ramps, Roofs, Rooms, Specialty Equipment, Sprinklers, Stairs, Walls, Windows",TPL_TRACKING,4dfa5da8-b92f-42a2-89b2-240dc1676ec2,Spare parameter 05 for future use [ISO 19650-1:2018]
SYS_ABBREVIATION_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,56c866cd-ccae-4b65-aa91-ea2f8f03dbec,System abbreviation [ISO 19650-1:2018]
SYS_APPLICABLE_STANDARDS_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,ffea8a58-370e-4783-a55b-32e5c8da41e8,Applicable standards [ISO 19650-1:2018]
SYS_CLASSIFICATION_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,393abeb3-a7be-43d8-a8cb-709aea929ade,System classification [ISO 19650-1:2018]
SYS_CODE_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,8b946cdc-eb21-47a5-8c2d-a9671b4ed0d6,System code [ISO 19650-1:2018]
SYS_DESIGN_VELOCITY_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,5e054f66-e3c4-4ed1-a4ca-34f79617f71d,Design velocity [ISO 19650-1:2018]
SYS_INSULATION_TYPE_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,14246a76-589b-4b6c-ab1b-cb1ff88daae3,Insulation type [ISO 19650-1:2018]
SYS_LINE_STYLE_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,4ad48007-7ba2-47c4-8110-11dc20d51615,System line style [ISO 19650-1:2018]
SYS_LINE_WEIGHT_INT,,,INTEGER,Type,Generic Models,TPL_TRACKING,27158dc2-ab26-41ae-b736-b5ddcd6f2874,System line weight [ISO 19650-1:2018]
SYS_MATERIAL_STANDARD_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,1dd3b7bd-99f3-48bc-bb6c-dcc700259018,Material standard [ISO 19650-1:2018]
SYS_MEDIUM_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,83b8dcea-429b-4157-9f6e-a9694b09be7f,"System medium (air, water, etc.) [ISO 19650-1:2018]"
SYS_NAME_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,25892b38-82b2-49a1-89ff-70795dcc3ac3,System name [ISO 19650-1:2018]
SYS_PRESSURE_NR,,,NUMBER,Type,Generic Models,TPL_TRACKING,811a5bd7-c79f-4a97-95cc-32164c8ba420,System design pressure [ISO 19650-1:2018]
SYS_TEMPERATURE_NR,,,NUMBER,Type,Generic Models,TPL_TRACKING,05045ac9-c5c4-4e4c-b597-2606b962b2a9,System design temperature [ISO 19650-1:2018]
TPL_TRACKING_SPARE_01_TXT,,,TEXT,Type,Generic Models,TPL_TRACKING,71383214-27c6-45bd-a0e1-017efb6fb1c7,Spare parameter 1 for TPL_TRACKING group
